game,model,experiment,metric,mean,std,var,median,max,min,skew
adventuregame,Mistral-Large-Instruct-2407,basic-easy,Aborted,0.5,0.5163977794943222,0.26666666666666666,0.5,1.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,Lose,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,Main Score,64.58333333333333,42.97932319409209,1847.2222222222224,83.33333333333333,100.0,0.0,-0.7222517278879269
adventuregame,Mistral-Large-Instruct-2407,basic-easy,Parsed Request Count,16.375,6.097813815896098,37.18333333333333,14.5,31.0,9.0,1.0126897746658254
adventuregame,Mistral-Large-Instruct-2407,basic-easy,Played,0.5,0.5163977794943222,0.26666666666666666,0.5,1.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,Request Count,16.875,6.227626621220426,38.783333333333346,15.5,32.0,9.0,0.9899468470374577
adventuregame,Mistral-Large-Instruct-2407,basic-easy,Request Success Ratio,0.97046199186413,0.0329913844745598,0.0010884314495482252,0.984375,1.0,0.9090909090909092,-0.4608455884607588
adventuregame,Mistral-Large-Instruct-2407,basic-easy,Success,0.5,0.5163977794943222,0.26666666666666666,0.5,1.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,Violated Request Count,0.5,0.5163977794943222,0.26666666666666666,0.5,1.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,achieved_goal_ratio,0.6458333333333334,0.4297932319409209,0.1847222222222222,0.8333333333333333,1.0,0.0,-0.7222517278879268
adventuregame,Mistral-Large-Instruct-2407,basic-easy,action_parsing_fail,3.5,4.08248290463863,16.666666666666668,3.0,16.0,0.0,1.9450348266122885
adventuregame,Mistral-Large-Instruct-2407,basic-easy,action_resolution_fail,1.0625,1.1236102527122114,1.2624999999999995,1.0,4.0,0.0,1.4740824915495678
adventuregame,Mistral-Large-Instruct-2407,basic-easy,bad_plan_dismiss_ratio,1.0,0.0,0.0,1.0,1.0,1.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,bad_plan_follow_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,entity_already_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,entity_not_accessible,0.5,0.7302967433402214,0.5333333333333333,0.0,2.0,0.0,1.1736911946539275
adventuregame,Mistral-Large-Instruct-2407,basic-easy,finish_speed,0.11956124719282613,0.12285338777392767,0.01509295488753104,0.07499999999999996,0.3421052631578947,-0.0256410256410255,0.8038454679750475
adventuregame,Mistral-Large-Instruct-2407,basic-easy,going_to_current_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,hallucination_count,0.125,0.3415650255319866,0.11666666666666665,0.0,1.0,0.0,2.5094573304390857
adventuregame,Mistral-Large-Instruct-2407,basic-easy,lark_exception,0.6875,1.25,1.5625000000000002,0.0,5.0,0.0,3.021714285714286
adventuregame,Mistral-Large-Instruct-2407,basic-easy,malformed_command,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,manipulating_room,0.125,0.3415650255319866,0.11666666666666664,0.0,1.0,0.0,2.5094573304390857
adventuregame,Mistral-Large-Instruct-2407,basic-easy,multiple_entity_ambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,multiple_exits_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,no_exit_to,0.5625,0.6291528696058958,0.39583333333333326,0.5,2.0,0.0,0.6525064664278322
adventuregame,Mistral-Large-Instruct-2407,basic-easy,not_room_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,other_room_argument,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,plan_average_viability_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,plan_followed_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,pre_state_mismatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,successful_actions,11.8125,3.103089857974897,9.629166666666666,11.0,19.0,7.0,0.7199591038015007
adventuregame,Mistral-Large-Instruct-2407,basic-easy,taking_from_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,thing_arg1_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,thing_arg2_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,turn_limit_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,turn_ratio,0.8804387528071739,0.12285338777392767,0.01509295488753104,0.925,1.0256410256410255,0.6578947368421053,-0.8038454679750473
adventuregame,Mistral-Large-Instruct-2407,basic-easy,turns_over_par,4.625,4.657942525560892,21.696428571428577,3.0,13.0,-1.0,0.7582075612607698
adventuregame,Mistral-Large-Instruct-2407,basic-easy,undefined_action,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,undefined_action_verb,2.6875,2.868652413009751,8.229166666666666,2.0,10.0,0.0,1.0948049383629141
adventuregame,Mistral-Large-Instruct-2407,basic-easy,undefined_argument_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-easy,undefined_repr_str,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,Aborted,0.6875,0.4787135538781691,0.2291666666666667,1.0,1.0,0.0,-0.8952565163435889
adventuregame,Mistral-Large-Instruct-2407,basic-hard,Lose,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,Main Score,47.916666666666664,43.83259399460972,1921.2962962962956,49.99999999999999,100.0,0.0,0.05418833178322911
adventuregame,Mistral-Large-Instruct-2407,basic-hard,Parsed Request Count,23.8125,8.463401601405115,71.62916666666666,23.5,40.0,6.0,-0.19889139357047614
adventuregame,Mistral-Large-Instruct-2407,basic-hard,Played,0.3125,0.4787135538781691,0.2291666666666667,0.0,1.0,0.0,0.8952565163435889
adventuregame,Mistral-Large-Instruct-2407,basic-hard,Request Count,24.5,8.294576541331088,68.8,24.0,41.0,7.0,-0.136181527855432
adventuregame,Mistral-Large-Instruct-2407,basic-hard,Request Success Ratio,0.9628435096938505,0.03697491622148807,0.0013671444295860616,0.9606481481481481,1.0,0.8571428571428571,-1.478540124037899
adventuregame,Mistral-Large-Instruct-2407,basic-hard,Success,0.3125,0.4787135538781691,0.2291666666666667,0.0,1.0,0.0,0.8952565163435889
adventuregame,Mistral-Large-Instruct-2407,basic-hard,Violated Request Count,0.6875,0.4787135538781691,0.2291666666666667,1.0,1.0,0.0,-0.8952565163435889
adventuregame,Mistral-Large-Instruct-2407,basic-hard,achieved_goal_ratio,0.47916666666666663,0.4383259399460972,0.1921296296296296,0.5,1.0,0.0,0.05418833178322923
adventuregame,Mistral-Large-Instruct-2407,basic-hard,action_parsing_fail,1.875,2.729468812791236,7.449999999999999,0.0,8.0,0.0,1.2961758375362322
adventuregame,Mistral-Large-Instruct-2407,basic-hard,action_resolution_fail,3.5625,1.896268265128469,3.5958333333333337,3.0,7.0,1.0,0.5936960536130365
adventuregame,Mistral-Large-Instruct-2407,basic-hard,bad_plan_dismiss_ratio,1.0,0.0,0.0,1.0,1.0,1.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,bad_plan_follow_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,entity_already_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,entity_not_accessible,1.4375,1.3149778198382915,1.7291666666666665,1.0,5.0,0.0,1.2604677175664145
adventuregame,Mistral-Large-Instruct-2407,basic-hard,finish_speed,0.3119082633053221,0.13079862718554794,0.01710828087362396,0.3214285714285714,0.5,0.1333333333333333,0.1738068156983302
adventuregame,Mistral-Large-Instruct-2407,basic-hard,going_to_current_room,0.125,0.3415650255319866,0.11666666666666667,0.0,1.0,0.0,2.5094573304390857
adventuregame,Mistral-Large-Instruct-2407,basic-hard,hallucination_count,0.0625,0.25,0.0625,0.0,1.0,0.0,4.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,lark_exception,0.1875,0.4031128874149275,0.1625,0.0,1.0,0.0,1.7719247798458353
adventuregame,Mistral-Large-Instruct-2407,basic-hard,malformed_command,0.125,0.3415650255319866,0.11666666666666667,0.0,1.0,0.0,2.5094573304390857
adventuregame,Mistral-Large-Instruct-2407,basic-hard,manipulating_room,0.1875,0.4031128874149275,0.1625,0.0,1.0,0.0,1.7719247798458353
adventuregame,Mistral-Large-Instruct-2407,basic-hard,multiple_entity_ambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,multiple_exits_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,no_exit_to,1.875,1.3601470508735443,1.85,2.0,5.0,0.0,0.6188292958164097
adventuregame,Mistral-Large-Instruct-2407,basic-hard,not_room_type,0.125,0.3415650255319866,0.11666666666666665,0.0,1.0,0.0,2.5094573304390857
adventuregame,Mistral-Large-Instruct-2407,basic-hard,other_room_argument,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,plan_average_viability_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,plan_followed_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,pre_state_mismatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,successful_actions,18.375,7.623428799868644,58.11666666666667,20.0,30.0,5.0,-0.41024230313603965
adventuregame,Mistral-Large-Instruct-2407,basic-hard,taking_from_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,thing_arg1_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,thing_arg2_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,turn_limit_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,turn_ratio,0.6880917366946779,0.13079862718554794,0.01710828087362396,0.6785714285714286,0.8666666666666667,0.5,-0.17380681569833245
adventuregame,Mistral-Large-Instruct-2407,basic-hard,turns_over_par,10.0,4.69041575982343,22.0,9.0,17.0,4.0,0.5087744367577067
adventuregame,Mistral-Large-Instruct-2407,basic-hard,undefined_action,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,undefined_action_verb,1.3125,2.0886598574205424,4.362500000000001,0.0,5.0,0.0,1.130209008159142
adventuregame,Mistral-Large-Instruct-2407,basic-hard,undefined_argument_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,basic-hard,undefined_repr_str,0.0625,0.24999999999999997,0.06249999999999999,0.0,1.0,0.0,4.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,Aborted,0.625,0.5,0.25,1.0,1.0,0.0,-0.5714285714285715
adventuregame,Mistral-Large-Instruct-2407,planning-easy,Lose,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,Main Score,45.83333333333333,48.49589520621154,2351.8518518518517,33.33333333333333,100.0,0.0,0.13453065355735006
adventuregame,Mistral-Large-Instruct-2407,planning-easy,Parsed Request Count,12.625,4.883646178829912,23.85,12.5,20.0,5.0,0.016557819860753404
adventuregame,Mistral-Large-Instruct-2407,planning-easy,Played,0.375,0.49999999999999994,0.24999999999999997,0.0,1.0,0.0,0.5714285714285715
adventuregame,Mistral-Large-Instruct-2407,planning-easy,Request Count,13.25,4.669047011971501,21.8,13.0,21.0,6.0,0.1066671795633587
adventuregame,Mistral-Large-Instruct-2407,planning-easy,Request Success Ratio,0.938399739880003,0.05880973293354598,0.003458584687715003,0.9403508771929825,1.0,0.8333333333333334,-0.4434689654198621
adventuregame,Mistral-Large-Instruct-2407,planning-easy,Success,0.375,0.49999999999999994,0.24999999999999997,0.0,1.0,0.0,0.5714285714285715
adventuregame,Mistral-Large-Instruct-2407,planning-easy,Violated Request Count,0.625,0.5,0.25,1.0,1.0,0.0,-0.5714285714285715
adventuregame,Mistral-Large-Instruct-2407,planning-easy,achieved_goal_ratio,0.4583333333333333,0.48495895206211537,0.23518518518518514,0.3333333333333333,1.0,0.0,0.13453065355734994
adventuregame,Mistral-Large-Instruct-2407,planning-easy,action_parsing_fail,2.0625,2.112463017427761,4.4625,1.0,6.0,0.0,0.6340161807540465
adventuregame,Mistral-Large-Instruct-2407,planning-easy,action_resolution_fail,1.375,1.5,2.25,1.0,4.0,0.0,0.6137566137566138
adventuregame,Mistral-Large-Instruct-2407,planning-easy,bad_plan_dismiss_ratio,0.9470643520566121,0.07357213649607128,0.005412859268596543,1.0,1.0,0.8,-0.8508131510595686
adventuregame,Mistral-Large-Instruct-2407,planning-easy,bad_plan_follow_ratio,0.05293564794338787,0.07357213649607128,0.0054128592685965425,0.0,0.2,0.0,0.8508131510595646
adventuregame,Mistral-Large-Instruct-2407,planning-easy,entity_already_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,entity_not_accessible,0.5625,0.7274384280931732,0.5291666666666667,0.0,2.0,0.0,0.941714574901448
adventuregame,Mistral-Large-Instruct-2407,planning-easy,finish_speed,0.12980769230769226,0.08379629780979124,0.007021819526627224,0.1259615384615384,0.25,0.025,0.24158359106016022
adventuregame,Mistral-Large-Instruct-2407,planning-easy,going_to_current_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,hallucination_count,0.0625,0.24999999999999997,0.062499999999999986,0.0,1.0,0.0,4.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,lark_exception,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,malformed_command,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,manipulating_room,0.25,0.4472135954999579,0.2,0.0,1.0,0.0,1.2777531299998799
adventuregame,Mistral-Large-Instruct-2407,planning-easy,multiple_entity_ambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,multiple_exits_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,no_exit_to,0.8125,0.9105858919765156,0.8291666666666665,0.5,2.0,0.0,0.4138922263472459
adventuregame,Mistral-Large-Instruct-2407,planning-easy,not_room_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,other_room_argument,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,plan_average_viability_ratio,0.1784633356266483,0.13003866283874882,0.016910053832889793,0.15245614035087718,0.4814814814814814,0.02,0.9257880814432634
adventuregame,Mistral-Large-Instruct-2407,planning-easy,plan_followed_ratio,0.27743784315959236,0.23449566574669226,0.05498821725398442,0.23376623376623373,0.5714285714285714,0.0,0.03533983594923589
adventuregame,Mistral-Large-Instruct-2407,planning-easy,pre_state_mismatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,successful_actions,9.1875,4.261748467472007,18.1625,10.5,14.0,1.0,-0.9393893578621413
adventuregame,Mistral-Large-Instruct-2407,planning-easy,taking_from_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,thing_arg1_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,thing_arg2_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,turn_limit_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,turn_ratio,0.8701923076923078,0.08379629780979124,0.007021819526627224,0.8740384615384615,0.975,0.75,-0.24158359106016508
adventuregame,Mistral-Large-Instruct-2407,planning-easy,turns_over_par,5.166666666666667,3.3714487489307423,11.366666666666667,5.0,10.0,1.0,0.2548570660993728
adventuregame,Mistral-Large-Instruct-2407,planning-easy,undefined_action,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,undefined_action_verb,1.6875,2.1823152842795195,4.762499999999999,0.0,5.0,0.0,0.6778076989575283
adventuregame,Mistral-Large-Instruct-2407,planning-easy,undefined_argument_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-easy,undefined_repr_str,0.125,0.3415650255319866,0.11666666666666665,0.0,1.0,0.0,2.5094573304390857
adventuregame,Mistral-Large-Instruct-2407,planning-hard,Aborted,0.875,0.3415650255319866,0.11666666666666665,1.0,1.0,0.0,-2.5094573304390857
adventuregame,Mistral-Large-Instruct-2407,planning-hard,Lose,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,Main Score,25.0,35.4860431614918,1259.2592592592591,0.0,100.0,0.0,1.3261220281803163
adventuregame,Mistral-Large-Instruct-2407,planning-hard,Parsed Request Count,15.125,9.429563439877091,88.91666666666667,12.0,37.0,5.0,1.0037454618753492
adventuregame,Mistral-Large-Instruct-2407,planning-hard,Played,0.125,0.3415650255319866,0.11666666666666667,0.0,1.0,0.0,2.5094573304390857
adventuregame,Mistral-Large-Instruct-2407,planning-hard,Request Count,16.0,9.194201070964965,84.53333333333332,13.0,37.0,6.0,0.9569681847347898
adventuregame,Mistral-Large-Instruct-2407,planning-hard,Request Success Ratio,0.9205200435059081,0.049693661794983496,0.0024694600225942023,0.9226190476190477,1.0,0.8333333333333334,-0.06872775818134849
adventuregame,Mistral-Large-Instruct-2407,planning-hard,Success,0.125,0.3415650255319866,0.11666666666666667,0.0,1.0,0.0,2.5094573304390857
adventuregame,Mistral-Large-Instruct-2407,planning-hard,Violated Request Count,0.875,0.3415650255319866,0.11666666666666665,1.0,1.0,0.0,-2.5094573304390857
adventuregame,Mistral-Large-Instruct-2407,planning-hard,achieved_goal_ratio,0.25,0.35486043161491804,0.1259259259259259,0.0,1.0,0.0,1.3261220281803168
adventuregame,Mistral-Large-Instruct-2407,planning-hard,action_parsing_fail,3.3125,2.330057223903882,5.429166666666666,3.0,7.0,0.0,0.0371251280678669
adventuregame,Mistral-Large-Instruct-2407,planning-hard,action_resolution_fail,1.3125,1.579820664927932,2.495833333333333,1.0,5.0,0.0,1.148065233783176
adventuregame,Mistral-Large-Instruct-2407,planning-hard,bad_plan_dismiss_ratio,0.9595055730625583,0.05277379133521037,0.0027850730518923245,1.0,1.0,0.8571428571428572,-0.8596975640009482
adventuregame,Mistral-Large-Instruct-2407,planning-hard,bad_plan_follow_ratio,0.04049442693744164,0.05277379133521037,0.0027850730518923245,0.0,0.1428571428571428,0.0,0.8596975640009494
adventuregame,Mistral-Large-Instruct-2407,planning-hard,entity_already_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,entity_not_accessible,0.375,0.6191391873668904,0.38333333333333347,0.0,2.0,0.0,1.5047941361874193
adventuregame,Mistral-Large-Instruct-2407,planning-hard,finish_speed,0.4520872865275142,0.1818082900394255,0.03305425432705987,0.4520872865275142,0.5806451612903226,0.3235294117647058,
adventuregame,Mistral-Large-Instruct-2407,planning-hard,going_to_current_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,hallucination_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,lark_exception,0.0625,0.24999999999999997,0.06249999999999999,0.0,1.0,0.0,4.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,malformed_command,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,manipulating_room,0.0625,0.25,0.0625,0.0,1.0,0.0,4.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,multiple_entity_ambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,multiple_exits_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,no_exit_to,0.9375,1.3889444433333775,1.9291666666666663,0.5,5.0,0.0,2.0026351075522624
adventuregame,Mistral-Large-Instruct-2407,planning-hard,not_room_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,other_room_argument,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,plan_average_viability_ratio,0.08406280651304734,0.059685059020538375,0.0035623062702851496,0.08088235294117646,0.1984126984126983,0.0,0.17261905875192712
adventuregame,Mistral-Large-Instruct-2407,planning-hard,plan_followed_ratio,0.11524968105058114,0.15333000525841206,0.023510090512544667,0.0172413793103448,0.4583333333333333,0.0,1.1475960033369164
adventuregame,Mistral-Large-Instruct-2407,planning-hard,pre_state_mismatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,successful_actions,10.5,7.958224257542215,63.333333333333336,7.5,28.0,2.0,0.9147013530489202
adventuregame,Mistral-Large-Instruct-2407,planning-hard,taking_from_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,thing_arg1_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,thing_arg2_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,turn_limit_loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,turn_ratio,0.5479127134724857,0.18180829003942542,0.033054254327059836,0.5479127134724857,0.6764705882352942,0.4193548387096774,
adventuregame,Mistral-Large-Instruct-2407,planning-hard,turns_over_par,14.5,4.949747468305833,24.5,14.5,18.0,11.0,
adventuregame,Mistral-Large-Instruct-2407,planning-hard,undefined_action,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,undefined_action_verb,3.1875,2.315707235381882,5.362499999999999,3.0,7.0,0.0,-0.11259595200783763
adventuregame,Mistral-Large-Instruct-2407,planning-hard,undefined_argument_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,Mistral-Large-Instruct-2407,planning-hard,undefined_repr_str,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,basic-easy,Aborted,0.375,0.5,0.25,0.0,1.0,0.0,0.5714285714285715
adventuregame,gemma-2-9b-it-q5,basic-easy,Lose,0.4375,0.5123475382979799,0.26249999999999996,0.0,1.0,0.0,0.27882859227100953
adventuregame,gemma-2-9b-it-q5,basic-easy,Main Score,35.416666666666664,41.21982622566565,1699.0740740740737,16.666666666666664,100.0,0.0,0.5921030252119811
adventuregame,gemma-2-9b-it-q5,basic-easy,Parsed Request Count,35.0625,16.510476472026276,272.59583333333325,41.0,50.0,8.0,-0.4873021824717086
adventuregame,gemma-2-9b-it-q5,basic-easy,Played,0.625,0.5,0.25,1.0,1.0,0.0,-0.5714285714285715
adventuregame,gemma-2-9b-it-q5,basic-easy,Request Count,35.4375,16.32572101521604,266.52916666666664,42.0,50.0,8.0,-0.5198974136078647
adventuregame,gemma-2-9b-it-q5,basic-easy,Request Success Ratio,0.9833609532828282,0.02656193732636547,0.0007055365145297672,1.0,1.0,0.9090909090909092,-1.7451075141372632
adventuregame,gemma-2-9b-it-q5,basic-easy,Success,0.1875,0.4031128874149275,0.1625,0.0,1.0,0.0,1.7719247798458353
adventuregame,gemma-2-9b-it-q5,basic-easy,Violated Request Count,0.375,0.5,0.25,0.0,1.0,0.0,0.5714285714285715
adventuregame,gemma-2-9b-it-q5,basic-easy,achieved_goal_ratio,0.35416666666666663,0.4121982622566565,0.16990740740740737,0.16666666666666666,1.0,0.0,0.5921030252119808
adventuregame,gemma-2-9b-it-q5,basic-easy,action_parsing_fail,5.875,12.632629707758133,159.58333333333334,0.0,32.0,0.0,1.773117329441981
adventuregame,gemma-2-9b-it-q5,basic-easy,action_resolution_fail,9.125,7.383540252931968,54.516666666666666,6.5,23.0,0.0,0.6419106157004034
adventuregame,gemma-2-9b-it-q5,basic-easy,bad_plan_dismiss_ratio,1.0,0.0,0.0,1.0,1.0,1.0,0.0
adventuregame,gemma-2-9b-it-q5,basic-easy,bad_plan_follow_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,basic-easy,entity_already_inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,basic-easy,entity_not_accessible,6.375,5.414486740833952,29.31666666666667,5.0,18.0,0.0,1.2049755032403242
adventuregame,gemma-2-9b-it-q5,basic-easy,finish_speed,0.16666666666666663,0.2268442931469367,0.05145833333333334,0.0749999999999999,0.425,0.0,1.5214916611602634
adventuregame,gemma-2-9b-it-q5,basic-easy,going_to_current_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,basic-easy,hallucination_count,0.125,0.3415650255319866,0.11666666666666664,0.0,1.0,0.0,2.5094573304390857
adventuregame,gemma-2-9b-it-q5,basic-easy,lark_exception,1.4375,3.1191612120354835,9.729166666666666,0.0,9.0,0.0,1.853158395136353
adventuregame,gemma-2-9b-it-q5,basic-easy,malformed_command,0.3125,1.25,1.5625,0.0,5.0,0.0,4.0
adventuregame,gemma-2-9b-it-q5,basic-easy,manipulating_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,basic-easy,multiple_entity_ambiguity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,basic-easy,multiple_exits_to,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventuregame,gemma-2-9b-it-q5,basic-easy,no_exit_to,2.5625,3.3658827470169936,11.329166666666664,1.0,11.0,0.0,1.4773149404162862
adventuregame,gemma-2-9b-it-q5,basic-easy,not_room_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0
